[2024:04:29::7:59:36] AppMain$main || INFO: Starting conversion of file '.\Input\bnav2-1.zip'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 17,4 - block_gold_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'block_gold_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\block_gold_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 18,4 - block_diamond_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'block_diamond_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\block_diamond_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 19,4 - block_steel_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'block_steel_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\block_steel_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 0,5 - torch_coal
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'torch_coal.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\torch_coal.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 1,5 - door_planks_oak_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'door_planks_oak_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\door_planks_oak_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 2,5 - door_iron_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'door_iron_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\door_iron_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 3,5 - ladder
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'ladder.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\ladder.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 4,5 - trapdoor_planks_oak_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'trapdoor_planks_oak_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\trapdoor_planks_oak_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 5,5 - pumpkin_bottom
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'pumpkin_bottom.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\pumpkin_bottom.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 6,5 - farmland_wet_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'farmland_wet_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\farmland_wet_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 7,5 - farmland_dry_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'farmland_dry_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\farmland_dry_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 8,5 - crops_wheat_stage0
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'crops_wheat_stage0.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\crops_wheat_stage0.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 9,5 - crops_wheat_stage1
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'crops_wheat_stage1.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\crops_wheat_stage1.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 10,5 - crops_wheat_stage2
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'crops_wheat_stage2.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\crops_wheat_stage2.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 11,5 - crops_wheat_stage3
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'crops_wheat_stage3.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\crops_wheat_stage3.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 12,5 - crops_wheat_stage4
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'crops_wheat_stage4.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\crops_wheat_stage4.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 13,5 - crops_wheat_stage5
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'crops_wheat_stage5.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\crops_wheat_stage5.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 14,5 - crops_wheat_stage6
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'crops_wheat_stage6.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\crops_wheat_stage6.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 15,5 - crops_wheat_stage7
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'crops_wheat_stage7.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\crops_wheat_stage7.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 16,5 - block_iron_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'block_iron_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\block_iron_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 17,5 - block_gold_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'block_gold_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\block_gold_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 18,5 - block_diamond_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'block_diamond_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\block_diamond_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 19,5 - block_steel_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'block_steel_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\block_steel_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 0,6 - lever_cobbled_stone
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'lever_cobbled_stone.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\lever_cobbled_stone.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 1,6 - door_planks_oak_bottom
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'door_planks_oak_bottom.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\door_planks_oak_bottom.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 2,6 - door_iron_bottom
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'door_iron_bottom.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\door_iron_bottom.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 3,6 - torch_redstone_active
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'torch_redstone_active.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\torch_redstone_active.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 4,6 - grass_path_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'grass_path_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\grass_path_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 5,6 - grass_path_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'grass_path_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\grass_path_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 6,6 - pumpkin_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'pumpkin_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\pumpkin_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 7,6 - netherrack
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'netherrack.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\netherrack.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 8,6 - soulsand
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'soulsand.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\soulsand.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 9,6 - glowstone
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'glowstone.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\glowstone.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 10,6 - piston_face_sticky
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'piston_face_sticky.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\piston_face_sticky.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 11,6 - piston_face
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'piston_face.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\piston_face.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 12,6 - piston_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'piston_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\piston_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 13,6 - piston_bottom
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'piston_bottom.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\piston_bottom.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 14,6 - piston_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'piston_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\piston_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 16,6 - block_iron_bottom
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'block_iron_bottom.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\block_iron_bottom.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 17,6 - block_gold_bottom
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'block_gold_bottom.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\block_gold_bottom.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 18,6 - block_diamond_bottom
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'block_diamond_bottom.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\block_diamond_bottom.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 19,6 - block_steel_bottom
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'block_steel_bottom.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\block_steel_bottom.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 0,7 - rail_turn
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'rail_turn.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\rail_turn.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 1,7 - trommel_active_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'trommel_active_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\trommel_active_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 2,7 - trommel_active_back
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'trommel_active_back.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\trommel_active_back.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 3,7 - torch_redstone_idle
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'torch_redstone_idle.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\torch_redstone_idle.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 4,7 - trapdoor_iron_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'trapdoor_iron_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\trapdoor_iron_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 5,7 - candle_soulwax
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'candle_soulwax.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\candle_soulwax.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 6,7 - pumpkin_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'pumpkin_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\pumpkin_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 7,7 - pumpkin_carved_idle
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'pumpkin_carved_idle.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\pumpkin_carved_idle.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 8,7 - pumpkin_carved_active
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'pumpkin_carved_active.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\pumpkin_carved_active.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 9,7 - cake_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'cake_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\cake_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 10,7 - cake_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'cake_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\cake_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 11,7 - cake_inner
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'cake_inner.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\cake_inner.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 12,7 - cake_bottom
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'cake_bottom.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\cake_bottom.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 13,7 - furnace_blast_idle_front
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'furnace_blast_idle_front.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\furnace_blast_idle_front.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 14,7 - furnace_blast_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'furnace_blast_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\furnace_blast_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 15,7 - block_charcoal
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'block_charcoal.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\block_charcoal.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 16,7 - block_coal
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'block_coal.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\block_coal.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 17,7 - block_nethercoal
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'block_nethercoal.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\block_nethercoal.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 0,8 - rail_straight
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'rail_straight.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\rail_straight.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 1,8 - trommel_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'trommel_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\trommel_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 2,8 - trommel_side_slot
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'trommel_side_slot.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\trommel_side_slot.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 3,8 - repeater_idle_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'repeater_idle_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\repeater_idle_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 4,8 - basket_side
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'basket_side.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\basket_side.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 5,8 - basket_fill
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'basket_fill.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\basket_fill.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 6,8 - bed_foot_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'bed_foot_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\bed_foot_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 7,8 - bed_head_top
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'bed_head_top.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\bed_head_top.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 8,8 - brick_iron
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'brick_iron.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\brick_iron.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 9,8 - brick_lapis
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'brick_lapis.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\brick_lapis.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 10,8 - brick_polished_stone
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'brick_polished_stone.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\brick_polished_stone.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 11,8 - brick_polished_stone_mossy
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'brick_polished_stone_mossy.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\brick_polished_stone_mossy.png'
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Processing entry: 12,8 - dirt_scorched_rich
[2024:04:29::7:59:37] SplitCommand$runCommand || INFO: Saved texture 'dirt_scorched_rich.png' to '.\Temp\1\bnav2-1\assets\minecraft\textures\block\dirt_scorched_rich.png'
